0.0014703609,-8.7159965E-4,6.020218E-4
0.0020812247,-0.0027041938,0.0018237513
2.486296E-4,-0.0039259233,-8.843839E-6
2.486296E-4,-0.0033150585,0.0012128875
2.486296E-4,3.501298E-4,-8.843839E-6
8.5949525E-4,9.609945E-4,6.020218E-4
8.5949525E-4,0.002182724,0.0012128875
2.486296E-4,0.002182724,-8.843839E-6
2.486296E-4,0.002182724,-6.197076E-4
-3.622342E-4,0.0015718592,0.0012128875
8.5949525E-4,0.002182724,6.020218E-4
2.486296E-4,0.0015718592,6.020218E-4
8.5949525E-4,0.0015718592,-0.0012305714
0.0014703609,0.002182724,6.020218E-4
-0.002805693,-0.002093329,0.0018237513
2.486296E-4,-8.7159965E-4,0.0012128875
0.0020812247,-0.002093329,6.020218E-4
0.0020812247,-0.0027041938,0.0012128875
0.0033029541,-2.6073493E-4,6.020218E-4
0.0033029541,-8.7159965E-4,0.0018237513
0.0020812247,-0.0014824644,6.020218E-4
0.0020812247,-0.0014824644,-8.843839E-6
0.0033029541,-0.0014824644,-8.843839E-6
0.0033029541,-0.0027041938,-8.843839E-6
0.00391382,-0.0033150585,6.020218E-4
0.0014703609,-0.0027041938,6.020218E-4
0.0026920885,-0.0033150585,0.0012128875
0.0014703609,-0.0039259233,-8.843839E-6
0.0014703609,-0.0033150585,-8.843839E-6
0.0020812247,-0.0027041938,0.0012128875
0.0014703609,-0.004536788,0.0012128875
0.0014703609,-0.0033150585,0.0012128875
-9.730989E-4,-0.002093329,-6.197076E-4
-9.730989E-4,-0.0014824644,-6.197076E-4
-3.622342E-4,-0.0014824644,6.020218E-4
2.486296E-4,9.609945E-4,6.020218E-4
2.486296E-4,3.501298E-4,-8.843839E-6
0.0020812247,9.609945E-4,-8.843839E-6
2.486296E-4,0.0015718592,-8.843839E-6
-3.622342E-4,0.004015318,-6.197076E-4
2.486296E-4,0.0034044534,-0.0018414371
-3.622342E-4,0.004626183,-0.0024523027
-9.730989E-4,0.0052370476,-0.0030631665
-0.0021948284,0.004626183,-0.0018414371
-9.730989E-4,0.0052370476,-0.0012305714
-0.0021948284,0.0058479123,-0.0018414371
-3.622342E-4,0.0058479123,-0.0024523027
-0.0021948284,0.0052370476,-0.0018414371
-0.0021948284,0.0058479123,-6.197076E-4
-0.0034165578,0.0034044534,-8.843839E-6
-0.002805693,0.0034044534,0.0012128875
-0.0046382872,0.002182724,6.020218E-4
-0.0040274225,0.0015718592,-8.843839E-6
-0.0021948284,0.0015718592,0.0018237513
-0.0015839636,9.609945E-4,0.0012128875
-3.622342E-4,-2.6073493E-4,6.020218E-4
-0.0015839636,-0.0027041938,6.020218E-4
-0.0015839636,-0.0027041938,6.020218E-4
-9.730989E-4,-0.0027041938,6.020218E-4
0.0020812247,-0.0027041938,0.0018237513
0.0020812247,-0.0033150585,6.020218E-4
0.00391382,-0.0027041938,0.0012128875
0.0033029541,-0.0027041938,6.020218E-4
0.0051355474,-0.0039259233,0.0030454807
0.0033029541,-0.0057585174,0.0012128875
0.0033029541,-0.0057585174,6.020218E-4
0.00391382,-0.0027041938,0.0012128875
0.0045246836,-0.0051476527,6.020218E-4
0.0051355474,-0.0057585174,-8.843839E-6
0.0014703609,-0.0033150585,-6.197076E-4
0.0033029541,-0.0033150585,-8.843839E-6
0.0033029541,-0.0039259233,0.0018237513
0.0014703609,-8.7159965E-4,6.020218E-4
0.0020812247,-2.6073493E-4,-6.197076E-4
-3.622342E-4,-2.6073493E-4,0.0012128875
-3.622342E-4,0.002182724,-6.197076E-4
-3.622342E-4,0.0027935887,0.0018237513
-9.730989E-4,0.004626183,-6.197076E-4
-0.0021948284,0.0052370476,-0.0024523027
-0.0046382872,0.006458777,-0.0030631665
-0.0034165578,0.006458777,-0.0030631665
-0.0021948284,0.0052370476,-8.843839E-6
-0.0034165578,0.004015318,0.0018237513
-0.0034165578,0.004626183,-6.197076E-4
-0.0034165578,0.004015318,-8.843839E-6
-0.0021948284,0.004015318,-6.197076E-4
-0.0034165578,0.0027935887,-8.843839E-6
-0.0015839636,9.609945E-4,-8.843839E-6
-0.0021948284,0.0015718592,-6.197076E-4
-0.0015839636,9.609945E-4,-6.197076E-4
-3.622342E-4,-0.0033150585,-6.197076E-4
-3.622342E-4,-0.0039259233,0.002434615
2.486296E-4,-0.0057585174,0.0018237513
0.0020812247,-0.0051476527,0.0018237513
0.0020812247,-0.006369382,6.020218E-4
0.0026920885,-0.006980247,6.020218E-4
0.0033029541,-0.0057585174,0.0018237513
0.0026920885,-0.004536788,0.0012128875
0.0045246836,-0.0057585174,6.020218E-4
0.00391382,-0.0039259233,6.020218E-4
0.0033029541,-0.002093329,6.020218E-4
0.0020812247,-0.0014824644,-6.197076E-4
8.5949525E-4,3.501298E-4,-0.0012305714
0.0014703609,0.002182724,-6.197076E-4
0.0014703609,0.0027935887,-0.0012305714
-9.730989E-4,0.002182724,-0.0012305714
-9.730989E-4,0.0015718592,-0.0018414371
-3.622342E-4,0.002182724,-8.843839E-6
-0.0021948284,0.0034044534,-6.197076E-4
-0.002805693,0.0015718592,-8.843839E-6
-0.0034165578,0.0015718592,6.020218E-4
-0.0034165578,0.0027935887,-0.0012305714
-0.002805693,3.501298E-4,0.0018237513
-0.0040274225,9.609945E-4,0.0012128875
-0.0034165578,0.0015718592,-0.0012305714
-0.0021948284,0.002182724,-6.197076E-4
-3.622342E-4,3.501298E-4,-8.843839E-6
-0.0021948284,-2.6073493E-4,6.020218E-4
-0.002805693,-0.002093329,-8.843839E-6
-0.0015839636,-0.0014824644,-8.843839E-6
-9.730989E-4,-0.002093329,6.020218E-4
-0.0015839636,-0.0033150585,-8.843839E-6
8.5949525E-4,-0.002093329,-6.197076E-4
0.0026920885,-0.002093329,0.0018237513
0.0014703609,-0.0014824644,6.020218E-4
0.0020812247,-0.0014824644,-0.0012305714
0.0020812247,-0.0027041938,-6.197076E-4
